000,054,000,052,000,000,000,053,000,052,011,004,057,062,063,063,057,003,012,004,057,062,003,012,051,046,046,000,053,000,053,046
000,000,053,000,000,000,000,046,052,004,057,060,058,062,072,072,057,058,062,057,060,062,067,062,003,000,000,000,000,046,000,000
046,000,053,000,053,000,000,052,004,063,057,058,060,071,076,077,066,069,071,057,058,062,093,071,057,012,051,000,046,054,000,046
000,000,000,000,053,000,052,015,060,063,066,067,071,076,123,124,085,083,077,066,069,071,106,077,057,062,003,051,000,054,000,000
000,053,000,000,000,000,052,004,058,063,092,096,111,123,138,138,075,137,124,085,084,083,123,089,066,071,057,006,053,000,000,046
000,000,046,000,000,054,014,057,059,063,061,071,080,135,138,075,142,138,136,137,136,075,075,124,085,077,057,003,011,013,012,051
052,000,000,053,000,052,004,057,058,072,071,076,123,139,138,135,075,137,135,075,141,136,075,138,075,090,057,062,057,059,062,003
000,000,054,000,052,004,057,058,071,076,083,123,136,137,137,135,138,075,138,138,138,137,139,136,135,089,066,071,057,058,062,071
052,000,000,000,014,063,060,062,092,128,136,137,138,075,135,075,075,075,075,137,138,138,075,135,138,124,083,077,066,067,071,076
046,000,052,052,004,063,068,069,071,081,075,138,075,137,135,136,138,138,136,135,075,138,075,075,137,075,138,124,085,084,083,075
000,000,052,004,063,063,092,097,111,123,141,136,135,075,137,075,138,136,141,075,135,142,135,075,135,135,075,075,135,135,075,142
000,053,016,063,063,072,066,071,080,075,138,075,075,135,075,138,138,136,136,135,138,075,138,075,138,075,135,138,139,126,086,087
052,000,014,063,072,076,083,084,123,075,075,138,138,139,135,136,136,137,136,142,136,135,075,075,075,138,138,075,126,079,025,025
000,000,015,063,076,116,086,125,137,138,137,138,137,135,135,135,075,138,138,135,136,075,138,075,141,138,135,075,090,001,008,009
000,054,014,072,078,079,025,078,125,136,138,136,138,075,136,075,138,138,140,138,075,138,075,136,138,075,137,126,079,006,000,046
000,000,050,008,009,010,002,025,082,138,136,142,075,136,141,075,138,138,135,138,075,135,140,137,075,126,086,079,001,049,000,000
052,011,013,012,011,012,004,076,123,136,137,138,075,136,136,075,075,138,138,075,135,136,136,075,135,091,017,022,054,000,046,053
014,092,097,111,084,085,083,123,075,075,138,136,136,138,136,139,136,138,138,136,136,139,126,087,086,108,097,094,006,000,000,000
050,009,002,078,087,125,142,137,075,138,138,137,138,075,136,075,136,075,075,075,142,075,089,025,001,009,008,009,049,000,052,000
052,000,050,009,002,078,086,087,125,137,138,138,075,135,140,075,138,137,075,138,075,137,129,094,005,053,000,053,000,000,046,000
046,000,000,000,000,008,036,019,080,075,138,138,135,136,138,136,142,136,135,137,138,075,090,025,003,051,046,046,000,000,000,000
000,000,000,053,000,052,015,092,128,141,075,135,075,138,137,138,137,135,139,075,138,135,124,085,077,003,011,051,053,000,000,053
053,000,046,000,052,000,055,019,081,135,138,075,075,075,138,136,138,137,075,136,137,135,142,135,124,084,094,005,000,000,046,000
000,054,000,000,000,052,004,076,123,137,138,137,075,140,075,137,136,140,075,136,075,138,137,126,086,079,001,049,052,000,000,000
000,000,000,053,000,014,092,128,139,138,075,126,087,088,130,086,088,126,130,130,086,117,075,089,017,022,054,046,000,000,053,000
000,046,000,052,052,034,019,082,137,126,086,079,017,019,102,097,096,103,018,095,018,078,125,124,083,077,005,000,000,000,000,052
000,000,000,000,015,076,083,123,140,090,001,010,008,009,010,009,010,009,053,008,053,002,078,140,130,079,007,052,000,053,000,000
053,000,052,011,004,081,126,087,086,079,005,000,052,000,053,000,000,000,046,000,052,050,002,078,105,017,054,000,000,000,000,054
052,000,016,100,097,109,079,001,008,009,049,000,046,000,000,053,000,000,000,052,000,000,050,002,102,094,007,052,000,046,000,000
000,000,015,095,001,009,008,049,052,000,000,000,000,052,000,000,000,000,053,000,000,000,000,050,008,009,049,000,000,000,000,053
000,000,050,009,049,000,000,046,000,000,053,000,000,000,000,000,054,000,000,000,052,000,000,046,000,000,000,000,053,000,000,052
053,000,052,000,000,053,000,000,053,000,000,046,000,000,052,000,000,046,000,053,000,046,000,000,052,000,000,046,000,053,000,052

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
