014,066,067,068,070,069,070,067,069,070,067,069,070,067,068,067,070,069,070,069,068,067,070,069,070,067,068,067,070,069,071,006
014,076,083,085,084,084,084,084,083,085,085,084,084,085,085,083,084,084,084,083,085,085,083,084,083,085,084,084,084,083,077,005
015,081,075,075,075,139,075,075,075,075,075,075,075,075,075,075,075,075,075,141,075,075,075,075,075,075,138,138,075,075,089,006
016,080,075,075,137,075,075,075,075,075,075,141,075,075,075,075,135,135,075,075,075,075,075,075,135,075,138,141,138,075,090,005
014,082,075,075,142,075,075,075,140,075,138,075,137,137,137,075,136,136,075,075,075,138,075,137,075,075,136,138,138,075,090,007
015,081,075,075,075,138,075,075,136,136,075,138,075,075,136,136,140,075,136,075,075,075,138,138,137,136,075,138,138,075,089,007
015,082,075,075,075,138,075,075,136,136,136,138,138,136,136,136,136,075,136,136,136,142,075,138,075,139,136,075,136,075,091,007
014,082,075,075,075,075,138,075,075,075,075,075,136,138,075,137,137,136,136,136,136,136,136,138,075,075,136,075,136,135,091,005
014,081,075,140,075,075,138,137,075,075,135,135,075,075,137,075,075,138,075,075,137,140,136,075,075,075,075,075,136,075,089,005
014,081,075,075,135,075,137,075,075,138,075,075,075,138,142,138,138,075,075,075,137,136,075,075,075,075,138,138,141,075,090,006
015,080,075,075,135,075,075,075,075,075,138,138,138,075,075,136,136,075,075,137,136,136,136,075,136,136,138,075,075,075,090,005
014,082,075,075,135,075,138,141,138,075,075,135,135,075,075,075,075,136,136,137,136,075,075,135,075,075,075,075,136,136,091,007
014,082,075,075,075,075,075,075,075,135,075,135,075,136,136,136,136,137,137,136,136,136,141,075,137,075,136,136,136,075,089,005
016,081,135,135,135,075,075,135,135,075,075,136,136,137,137,139,137,075,075,136,135,075,136,075,075,137,075,075,075,075,091,007
016,081,075,075,136,136,075,075,137,075,075,137,137,075,075,135,135,136,136,140,135,135,135,136,075,137,075,140,075,075,091,005
014,081,075,075,075,075,136,136,136,136,075,075,075,075,137,138,138,138,138,138,075,075,075,135,135,075,075,075,136,075,091,005
015,081,075,135,140,075,138,075,136,075,075,138,075,136,141,137,075,135,075,135,075,137,075,075,136,075,136,075,075,075,090,006
014,082,075,135,075,075,138,136,141,075,075,138,138,136,075,137,075,075,135,075,137,137,140,075,136,075,075,075,136,136,090,005
016,081,075,135,135,075,138,137,075,075,135,136,138,075,075,137,075,135,135,075,137,075,075,142,136,075,075,142,075,135,091,007
016,082,075,135,075,136,138,075,075,075,135,075,138,075,075,075,142,140,135,136,075,135,075,136,136,075,136,075,075,075,091,007
016,082,075,135,075,136,075,138,075,075,135,075,141,136,136,136,075,075,136,136,075,135,075,075,136,075,075,136,075,075,089,005
016,082,075,075,075,136,075,075,075,135,135,075,075,136,136,136,136,136,136,141,136,136,136,137,137,075,135,135,139,075,091,005
014,080,075,075,141,075,075,135,135,135,135,136,138,138,136,136,075,075,075,075,075,135,135,075,137,137,075,075,075,075,091,005
014,082,075,075,136,138,075,075,136,136,136,075,139,138,138,075,142,075,075,075,075,075,135,075,075,137,075,075,135,075,089,005
015,081,075,075,136,138,138,137,136,136,136,136,136,075,075,075,075,075,075,075,140,075,135,075,075,136,075,075,075,075,091,007
014,081,135,135,075,075,137,136,136,075,140,075,135,075,075,075,075,075,135,135,135,075,075,075,075,136,075,135,075,142,090,007
016,082,075,135,075,139,075,137,137,075,075,135,075,141,075,075,138,138,075,075,135,135,075,136,136,136,075,135,135,075,091,006
016,082,075,075,138,138,075,136,075,137,137,135,135,075,075,138,138,075,141,075,142,075,075,136,136,075,138,075,135,135,090,005
014,080,075,075,075,075,075,075,141,075,075,075,135,075,075,075,135,135,075,135,075,075,136,137,075,075,075,075,075,075,091,007
015,078,088,087,087,086,088,086,088,087,086,088,086,087,087,088,087,088,086,087,125,075,139,138,075,136,140,075,126,086,079,006
050,010,008,008,008,009,010,010,008,008,008,008,009,010,010,008,010,008,008,002,081,075,075,137,075,075,075,075,089,001,008,049
